date,sector,close,volume
2024-01-16,NIFTY IT,125.72383810592802,9135624
2024-01-17,NIFTY IT,125.21106281906467,2296361
2024-01-18,NIFTY IT,123.85401547350246,13060443
2024-01-19,NIFTY IT,122.6380284921498,13516406
2024-01-22,NIFTY IT,125.30122739444653,13564432
2024-01-23,NIFTY IT,127.74232129523608,2072741
2024-01-24,NIFTY IT,130.04628955613222,2453040
2024-01-25,NIFTY IT,130.051466336268,4773124
2024-01-26,NIFTY IT,128.29419348614599,14326082
2024-01-29,NIFTY IT,128.05477721787096,11084286
2024-01-30,NIFTY IT,128.00532902599636,5191985
2024-01-31,NIFTY IT,129.24658630550326,10727362
2024-02-01,NIFTY IT,130.67185222407113,3288100
2024-02-02,NIFTY IT,127.58643507311706,13052205
2024-02-05,NIFTY IT,127.18356713533889,10185075
2024-02-06,NIFTY IT,128.98648252785878,11832925
2024-02-07,NIFTY IT,129.58660831729946,3386730
2024-02-08,NIFTY IT,129.34166350394196,4464120
2024-02-09,NIFTY IT,129.53754885281944,6742145
2024-02-12,NIFTY IT,129.94286036565092,7072939
2024-02-13,NIFTY IT,130.53621079689572,11120728
2024-02-14,NIFTY IT,130.21525580603637,13273077
2024-02-15,NIFTY IT,129.6471186313498,7599498
2024-02-16,NIFTY IT,128.5603647111305,4185301
2024-02-19,NIFTY IT,129.9654216862897,6060508
2024-02-20,NIFTY IT,126.54776844900081,8608052
2024-02-21,NIFTY IT,125.6033093515652,4796964
2024-02-22,NIFTY IT,125.10071574157615,8264434
2024-02-23,NIFTY IT,126.06762933948836,12212232
2024-02-26,NIFTY IT,126.10888509392169,11970310
2024-02-27,NIFTY IT,124.84569482555663,7559095
2024-02-28,NIFTY IT,125.65965576501141,14072530
2024-02-29,NIFTY IT,129.70714021962925,9013580
2024-03-01,NIFTY IT,127.77147691113751,7007859
2024-03-04,NIFTY IT,125.7618319614775,3434326
2024-03-05,NIFTY IT,128.071470422659,13902596
2024-03-06,NIFTY IT,126.19490520129224,4475679
2024-03-07,NIFTY IT,123.88732654135151,8709931
2024-03-08,NIFTY IT,123.64491473569872,3451346
2024-03-11,NIFTY IT,124.74590726992597,14864394
2024-03-12,NIFTY IT,125.5766926068391,13269640
2024-03-13,NIFTY IT,128.52103185798995,6814113
2024-03-14,NIFTY IT,129.61963289144066,11889348
2024-03-15,NIFTY IT,130.33721410597693,12994543
2024-03-18,NIFTY IT,138.03855002754352,12799588
2024-03-19,NIFTY IT,135.7374001275438,5165043
2024-03-20,NIFTY IT,135.130791558432,14890045
2024-03-21,NIFTY IT,134.66613306613883,11173974
2024-03-22,NIFTY IT,133.92310867217492,11631136
2024-03-25,NIFTY IT,135.42454839698885,2366131
2024-03-26,NIFTY IT,137.8543043850214,12601850
2024-03-27,NIFTY IT,136.01497736892568,9137060
2024-03-28,NIFTY IT,135.31683254669719,13023170
2024-03-29,NIFTY IT,139.61712476997235,8320002
2024-04-01,NIFTY IT,142.09739809416462,12166199
2024-04-02,NIFTY IT,141.8530120691594,2511400
2024-04-03,NIFTY IT,143.3887138339369,14249944
2024-04-04,NIFTY IT,142.78650835141653,4122360
2024-04-05,NIFTY IT,143.14827645766158,13404724
2024-04-08,NIFTY IT,143.38437182077593,2764194
2024-04-09,NIFTY IT,145.61488864233297,7330918
2024-04-10,NIFTY IT,144.7286096929294,13302105
2024-04-11,NIFTY IT,145.96482559367746,14873561
2024-04-12,NIFTY IT,146.03462682099627,7544256
2024-04-15,NIFTY IT,145.7295842273516,13896324
2024-04-16,NIFTY IT,145.5875855564756,2852833
2024-04-17,NIFTY IT,150.06564091707145,8468256
2024-04-18,NIFTY IT,152.02167794999818,6442669
2024-04-19,NIFTY IT,153.2404001264859,11611632
2024-04-22,NIFTY IT,154.02263785207776,4738512
2024-04-23,NIFTY IT,152.68744208067918,13213025
2024-04-24,NIFTY IT,152.23628736579988,9864934
2024-04-25,NIFTY IT,151.72961902018173,13611464
2024-04-26,NIFTY IT,150.5472088999993,11203581
2024-04-29,NIFTY IT,149.54008933567485,7149080
2024-04-30,NIFTY IT,147.65852968022853,12369682
2024-05-01,NIFTY IT,149.5544964809342,3817971
2024-05-02,NIFTY IT,148.79686668797706,10760235
2024-05-03,NIFTY IT,147.9495549560641,10760869
2024-05-06,NIFTY IT,148.33259810309784,3844056
2024-05-07,NIFTY IT,149.30150469791798,9809844
2024-05-08,NIFTY IT,148.00160043118808,14572153
2024-05-09,NIFTY IT,144.72878121950262,9268750
2024-05-10,NIFTY IT,145.64874174058923,14183542
2024-05-13,NIFTY IT,146.4753998938111,10844160
2024-05-14,NIFTY IT,147.15407012499966,3095726
2024-05-15,NIFTY IT,148.6090185323266,9707562
2024-05-16,NIFTY IT,150.7580514219491,13159529
2024-05-17,NIFTY IT,150.1709483700761,9833772
2024-05-20,NIFTY IT,148.83709188398137,14704045
2024-05-21,NIFTY IT,149.44750889800466,10537508
2024-05-22,NIFTY IT,147.46927248320242,14309571
2024-05-23,NIFTY IT,151.13547824736716,13298934
2024-05-24,NIFTY IT,151.58257836264335,11692853
2024-05-27,NIFTY IT,152.661663864165,2315729
2024-05-28,NIFTY IT,151.33394184224508,2152491
2024-05-29,NIFTY IT,150.32696314108838,2807120
2024-05-30,NIFTY IT,149.35263775230067,14443529
2024-05-31,NIFTY IT,150.3398511828014,5550106
2024-06-03,NIFTY IT,152.7603665994871,10220251
2024-06-04,NIFTY IT,152.82739763503548,6284912
2024-06-05,NIFTY IT,148.23868686779196,10499460
2024-06-06,NIFTY IT,147.9486699804749,4000073
2024-06-07,NIFTY IT,149.60501538975228,8875362
2024-06-10,NIFTY IT,152.12147548856362,6124396
2024-06-11,NIFTY IT,152.32666446711946,8751165
2024-06-12,NIFTY IT,155.46256014952775,7012482
2024-06-13,NIFTY IT,159.9957457305637,11504829
2024-06-14,NIFTY IT,161.943075924374,10252728
2024-06-17,NIFTY IT,164.72863159040412,13000721
2024-06-18,NIFTY IT,162.53568920755615,7914434
2024-06-19,NIFTY IT,162.972162228087,4917557
2024-06-20,NIFTY IT,162.7118122593641,11076026
2024-06-21,NIFTY IT,161.67157616305735,10608032
2024-06-24,NIFTY IT,162.78718625399415,5586806
2024-06-25,NIFTY IT,164.11192555435065,12349629
2024-06-26,NIFTY IT,161.2436102258448,5467446
2024-06-27,NIFTY IT,159.93456908704076,8332479
2024-06-28,NIFTY IT,159.07427797856056,3652215
2024-07-01,NIFTY IT,161.39959875026273,14464404
2024-07-02,NIFTY IT,157.16959763360282,6322665
2024-07-03,NIFTY IT,158.42966924758818,12427107
2024-07-04,NIFTY IT,154.17408326218344,14759651
2024-07-05,NIFTY IT,154.00641940592564,7989099
2024-07-08,NIFTY IT,150.68849739115137,6106692
2024-07-09,NIFTY IT,150.48522524220434,5653350
2024-07-10,NIFTY IT,153.4980796580236,11426219
2024-07-11,NIFTY IT,154.1221295715987,7972488
2024-07-12,NIFTY IT,154.63083146976962,8076432
2024-07-15,NIFTY IT,155.36414048767645,8014659
2024-07-16,NIFTY IT,157.15431042015737,12048998
2024-07-17,NIFTY IT,156.11873530263708,2752577
2024-07-18,NIFTY IT,157.4786242179387,5578579
2024-07-19,NIFTY IT,153.95273581640316,2138210
2024-07-22,NIFTY IT,153.24083155628327,7472168
2024-07-23,NIFTY IT,153.33622189362958,7824156
2024-07-24,NIFTY IT,153.02448090787735,2070739
2024-07-25,NIFTY IT,153.43130335595706,5835871
2024-07-26,NIFTY IT,154.07545257688494,10116393
2024-07-29,NIFTY IT,154.11505966573333,8806223
2024-07-30,NIFTY IT,155.4169819539563,3669942
2024-07-31,NIFTY IT,156.59690440315848,8340486
2024-08-01,NIFTY IT,154.2432621142547,8033752
2024-08-02,NIFTY IT,153.90579132473326,11111153
2024-08-05,NIFTY IT,152.14699765573982,3443050
2024-08-06,NIFTY IT,154.13496000360848,12179971
2024-08-07,NIFTY IT,154.03766309425757,11453431
2024-08-08,NIFTY IT,157.1901605151996,9291008
2024-08-09,NIFTY IT,154.42812829856976,12123205
2024-08-12,NIFTY IT,157.79462933044272,8440394
2024-08-13,NIFTY IT,156.9340268428355,13560045
2024-08-14,NIFTY IT,158.0604943128893,4431552
2024-08-15,NIFTY IT,157.9421525336013,12463733
2024-08-16,NIFTY IT,157.9087060241908,3988990
2024-08-19,NIFTY IT,160.63054515147354,2122323
2024-08-20,NIFTY IT,163.7104641918149,11152904
2024-08-21,NIFTY IT,160.91451335258395,11953759
2024-08-22,NIFTY IT,159.88464116930774,13396965
2024-08-23,NIFTY IT,158.32771682462976,5728738
2024-08-26,NIFTY IT,155.79556659718114,10137404
2024-08-27,NIFTY IT,159.6852630320331,5399893
2024-08-28,NIFTY IT,159.52830816083895,3212140
2024-08-29,NIFTY IT,159.17919292902195,4524049
2024-08-30,NIFTY IT,158.45498520472134,10122570
2024-09-02,NIFTY IT,155.54020455285755,6421993
2024-09-03,NIFTY IT,156.91924661468974,5109572
2024-09-04,NIFTY IT,158.3767967914216,5377657
2024-09-05,NIFTY IT,154.4860646564769,11158566
2024-09-06,NIFTY IT,155.4708037750264,3102649
2024-09-09,NIFTY IT,151.16421849603282,14833442
2024-09-10,NIFTY IT,150.57344464756684,10624788
2024-09-11,NIFTY IT,150.85920643491775,8771121
2024-09-12,NIFTY IT,148.17791898348113,10624461
2024-09-13,NIFTY IT,146.06475457940292,4858664
2024-09-16,NIFTY IT,144.53262523501985,11946841
2024-09-17,NIFTY IT,145.5807438540986,5067417
2024-09-18,NIFTY IT,145.65281837511247,6998243
2024-09-19,NIFTY IT,149.13353578355463,12749098
2024-09-20,NIFTY IT,147.62875029115895,6906999
2024-09-23,NIFTY IT,147.25111881698666,14875676
2024-09-24,NIFTY IT,146.0229751575318,12903513
2024-09-25,NIFTY IT,144.0491911375667,14739747
2024-09-26,NIFTY IT,141.65128616808082,14103183
2024-09-27,NIFTY IT,143.41926786685445,13341895
2024-09-30,NIFTY IT,144.33622860246388,3540696
2024-10-01,NIFTY IT,141.85834974626326,7023508
2024-10-02,NIFTY IT,142.66426664872535,11826822
2024-10-03,NIFTY IT,138.63643176715297,12044495
2024-10-04,NIFTY IT,138.65904331632427,13002515
2024-10-07,NIFTY IT,138.0412803695651,6566676
2024-10-08,NIFTY IT,141.743375596535,8871893
2024-10-09,NIFTY IT,143.39940680749385,5933026
2024-10-10,NIFTY IT,142.57632477256638,11734478
2024-10-11,NIFTY IT,143.8112999864233,5830302
2024-10-14,NIFTY IT,140.15878046144792,12011021
2024-10-15,NIFTY IT,141.6550643570352,8488153
2024-10-16,NIFTY IT,144.85430225428476,14363213
2024-10-17,NIFTY IT,143.57663059800575,11354865
2024-10-18,NIFTY IT,142.5122478439971,13348427
2024-10-21,NIFTY IT,144.45918390937032,10703745
2024-10-22,NIFTY IT,140.92933082337532,13119432
2024-10-23,NIFTY IT,140.7890065524754,13925167
2024-10-24,NIFTY IT,140.8296455757222,11118758
2024-10-25,NIFTY IT,142.50536955563044,6127271
2024-10-28,NIFTY IT,142.2735867824692,6503422
2024-10-29,NIFTY IT,139.86778208408342,5495332
2024-10-30,NIFTY IT,139.23916713109497,3382940
2024-10-31,NIFTY IT,142.62812110695435,12463939
2024-11-01,NIFTY IT,146.87338342466973,7814511
2024-11-04,NIFTY IT,144.52135940118745,5494641
2024-11-05,NIFTY IT,145.97850985589687,4978225
2024-11-06,NIFTY IT,146.36504218788056,11626377
2024-11-07,NIFTY IT,145.2843341711302,5769168
2024-11-08,NIFTY IT,145.30685679214497,2568904
2024-11-11,NIFTY IT,142.49098502427685,5789031
2024-11-12,NIFTY IT,144.15862156995684,3967969
2024-11-13,NIFTY IT,143.7752464472306,2003869
2024-11-14,NIFTY IT,143.08379311660283,4596296
2024-11-15,NIFTY IT,141.7088765885121,6441008
2024-11-18,NIFTY IT,142.6551651916263,9023820
2024-11-19,NIFTY IT,142.02192687008755,12076620
2024-11-20,NIFTY IT,142.53623081479822,14846941
2024-11-21,NIFTY IT,145.34936482417112,7699076
2024-11-22,NIFTY IT,146.57712165605048,14866160
2024-11-25,NIFTY IT,145.99620686382818,11331337
2024-11-26,NIFTY IT,142.42654353852456,10286302
2024-11-27,NIFTY IT,144.91294047514486,11113259
2024-11-28,NIFTY IT,148.16640133697837,7009400
2024-11-29,NIFTY IT,151.0664107409969,11542376
2024-12-02,NIFTY IT,151.42622358635356,11047249
2024-12-03,NIFTY IT,150.13644600422364,2545484
2024-12-04,NIFTY IT,151.2995657215421,4919289
2024-12-05,NIFTY IT,152.70545800418944,8444620
2024-12-06,NIFTY IT,153.83802539492143,5925575
2024-12-09,NIFTY IT,155.53140005714494,12440678
2024-12-10,NIFTY IT,153.3640668364501,9767240
2024-12-11,NIFTY IT,155.42181175684627,11081489
2024-12-12,NIFTY IT,155.167951844159,4206661
2024-12-13,NIFTY IT,155.2518539245176,11414280
2024-12-16,NIFTY IT,156.52923696912094,14146504
2024-12-17,NIFTY IT,155.44811425547985,14776804
2024-12-18,NIFTY IT,151.86244904478684,4078761
2024-12-19,NIFTY IT,151.20861420887059,3053068
2024-12-20,NIFTY IT,151.81058301383848,12802039
2024-12-23,NIFTY IT,152.84221242376336,8282812
2024-12-24,NIFTY IT,150.6590431869881,13423025
2024-12-25,NIFTY IT,153.3215984197224,7253481
